toi,tfopwg_disp,pl_tranmid,st_tmag,st_logg,TESS Mag,tfopwg_disp_encoded,ratio_eqt_teff,ratio_pl_orbper,ratio_pl_eqt,st_mass_est,log_pl_rade,log_pl_eqt,log_pl_orbper,log_TSM,log_st_teff,log_st_rad,log_Predicted Mass (M_Earth),log_pl_trandurh,log_pl_trandep,log_pl_insol,log_st_dist,log_ESM,log_ratio_pl_st_rad,log_ratio_rade_eqt
1198.01,KP,2460551.04,10.4219,4.28,10.4219,1,0.2815953867994239,5.360482200371349,0.0082620307131987,2.032004163571796,3.0138766639899712,7.76004068088038,1.5288287610282667,5.161924741642482,9.027018314848645,0.9969486348916095,5.762051382780177,1.6374421088436977,9.375430991841775,8.519773858628286,6.156720477598974,4.528289141652134,2.4270354115023887,-4.795963844315054
1199.01,CP,2460360.435,10.4221,4.06,10.4221,1,0.2103951583819161,2.908369712241085,0.0090338409399036,0.993056170649734,2.457706729861346,7.075808863978387,1.5414741612211782,4.8154311114712876,8.633908991112198,0.9321640810304452,4.395189621200163,1.1470849421188876,8.375860015299594,5.784175890055362,5.519166287209841,3.793239469438179,1.9364026285238658,-4.706666959973533
1200.01,FP,2460365.996,10.402,4.31,10.402,0,0.3841113840484665,7.767213701999517,0.0027665245190761,1.144921584731765,2.0132349634415676,7.76046702921342,0.6071755900776418,5.051137237405586,8.717027173294824,0.8064758658669485,3.5743099993708003,0.714419315835485,7.633369649679584,8.521708979878259,5.418071791073162,3.828641396489095,1.6547652535607114,-5.889802033772635
1201.01,CP,2458411.671,10.9473,4.68962,10.9473,1,0.1621027716408047,0.8903603526852822,0.0034669090519975,0.4152841577798132,1.1689957262031214,6.463000973831723,1.2504680801093468,4.572646994282532,8.28121766128665,0.3936543009751367,1.8825138324965192,0.889459615313264,7.647289462240238,3.7048823814887797,3.6606625760892073,2.379546134130174,1.5259524591166158,-5.664203445321936
1202.01,FP,2458614.434,8.386,4.438,8.386,0,0.1187427052163417,0.4790912561041422,0.0038184018646347,0.3340123326337147,0.9972091175682174,6.107059027178304,1.5196729295673936,4.375757021660286,8.235890725928495,0.4561474492351069,5.762051382780177,1.3155432484037677,6.778937454875951,2.353401213052032,6.709095781926155,3.169685580677429,1.08511558102273,-5.567661448562132
1203.01,CP,2458553.062,7.9995,4.29,7.9995,1,0.1154412535020529,0.1161520569752461,0.0044715567177249,0.9787772917039164,1.3772904724989432,6.498115079496926,3.277881469082653,4.185098925490565,8.655775307635372,0.7762053371939391,2.3135250330323798,2.039627515551216,6.326821633072621,3.8423206723328134,4.189568374660508,1.547562508716013,0.9268449593749516,-5.4097950612252745
1206.01,FP,2458569.713,8.6014,4.438,8.6014,0,0.3433000799547905,2.2628823764976675,0.0009411339082103,1.325055089509207,1.058374845486648,7.601092274526079,0.6051582349967293,4.119037174812473,8.669914278433902,0.7660258259725179,5.762051382780177,1.0937799651101408,5.521339250461068,8.236846690946868,7.438118789121169,3.449987545831587,0.4913619871261763,-6.967363140401214
1210.01,FP,2459187.361,11.1762,4.60584,11.1762,0,0.0712028837030137,0.0273961382745968,0.0059090760708992,0.8724766705560295,1.1551627399584963,5.910796644040527,4.386690238150521,2.5877640352277083,8.550498365294027,0.5709795465857378,1.851599469584072,1.8550472084639735,7.113142108707088,1.3995338312743948,4.977650563391069,0.09531017980432487,1.038180967451938,-5.13109657609042
1213.01,FP,2458576.189,10.6392,4.54537,10.6392,0,0.0913961265723451,0.3067282229505275,0.0145668670944224,1.2539509563398574,2.2351193370152775,6.352722969815995,3.3398524117072874,4.399375273008495,8.74369111054302,0.687967288050639,3.9880576917041437,1.551607147911197,8.462188729261797,3.276617729999547,5.089631300322754,2.2512917986064953,2.132359613141874,-4.228937059716074
1221.01,CP,2458404.181,10.0564,4.44521,10.0564,1,0.0687828378888688,0.0353376593901475,0.0081183497583523,1.05379800681155,1.44452907054589,5.991659591835522,4.529182729324758,3.131136910560194,8.666130304190608,0.7021762951444654,2.4501426573516603,2.374950934948372,6.571188737574367,1.9451227391294692,4.93742640482585,0.33647223662121295,1.1575504745580658,-4.813505207035699
1223.01,FP,2458337.747,9.3109,3.99366,9.3109,0,0.1740759893839662,0.2330421012742373,0.0030085010431664,1.498339619987198,1.4844368896712392,7.034633844169506,2.75003567851367,3.1135153092103742,8.78216942633238,1.1124428703802713,2.531313022602156,1.2664806212286435,5.496317010243591,5.971776387490127,5.4752075333447845,1.1631508098056809,0.5136174318207332,-5.80598098035202
1227.01,CP,2458617.479,13.802,4.438,13.802,1,0.0799251982360901,0.2358157805994777,0.0264683750364542,0.1946977181740565,2.008515315860106,5.500326571397593,3.345028282994413,3.975936331171799,8.02322468471667,0.3655316076490244,3.5601934464858913,1.6210980282962222,9.937486406927746,0.6068022178306338,4.621446997049767,0.4700036292457356,2.6825016034019127,-3.6317668732804784
1228.01,CP,2460178.462,9.0963,4.25979,9.0963,1,0.1358430799054772,0.0979953264800082,0.0025531300425532,2.149153240126075,1.3472260363549091,7.017506142941256,3.402854398051904,2.990719731730447,9.012986392348266,1.0296194171811583,2.248128907197987,2.0939606277790386,5.765191102784844,5.553215366160296,5.610266351236552,0.6931471805599453,0.45838789176952205,-5.970043605458473
1230.01,CP,2458620.317,9.6245,4.26563,9.6245,1,0.120893504701388,0.1292918828117129,0.0047046755122014,0.8934656140259836,1.4444886909912795,6.536125354552347,3.2602914812163966,3.56953269648137,8.647694999480395,0.7667739655331112,2.4501426573516603,2.1450446326805257,6.2813055617410365,3.9915535000968423,4.970771174001113,1.0986122886681096,1.0332727806473232,-5.3589859429876645
1231.01,CP,2458563.89,10.2565,4.84874,10.2565,1,0.0345736193395831,0.1599706489011359,0.0317349005850667,0.5572939661301359,1.584851734179394,4.813953069948986,3.2286477913005296,4.908971640319756,8.170751423757533,0.38204020829695073,2.733717947850788,1.4753482611550655,8.742202259172098,0.05138679001669798,3.354200109301244,1.252762968495368,2.1205992314786557,-3.4503067283353026
1233.01,CP,2459308.481,8.6522,4.438,8.6522,1,0.1207218539518329,0.1850439757397481,0.0037962062637353,0.7466786938466397,1.2873477048424855,6.539580461816452,2.719708294021398,4.360547602996757,8.652575120741043,0.6228175231155086,2.128231705849268,1.5590668663290477,6.811390241200712,4.005140045695473,4.183542158802314,1.6863989535702286,1.1103627318844906,-5.573489676391126
1233.02,CP,2459311.403,8.6522,4.438,8.6522,1,0.108381896128252,0.153273019920594,0.0048401315310029,0.7466786938466397,1.3869548429537353,6.431916874735606,3.0248131849248523,4.443827035579329,8.652575120741043,0.6228175231155086,2.3331142980288684,1.6100099487901023,7.07637325582051,3.5836062068703334,4.183542158802314,1.667706820558076,1.2454742635770393,-5.330606798180319
1233.03,CP,2459310.633,8.6522,4.438,8.6522,1,0.1590087229516029,0.3315398168383187,0.0022598019128815,0.7466786938466397,1.1173516057522614,6.814702334823538,1.9745839412056327,4.320151230955794,8.652575120741043,0.6228175231155086,1.7732559976634952,1.3890356004877755,6.309744517494631,5.094777338151221,4.183542158802314,1.8082887711792655,0.8671076563888604,-6.092035699926133
1233.04,CP,2458572.108,8.6522,4.438,8.6522,1,0.1872973003951352,0.4091621703573679,0.0014487315792488,0.7466786938466397,0.937322015827226,6.978274690447154,1.5677593011224222,4.122283930911342,8.652575120741043,0.6228175231155086,1.3937663759585917,1.241351129015719,5.763708163020644,5.746780498306847,4.183542158802314,1.6094379124341003,0.5862571668852136,-6.53637685744551
1234.01,FP,2458685.613,13.7991,4.81617,13.7991,0,0.1791221165613935,2.2934800521925074,0.0084214844458061,0.4043717772554988,1.8235288360790396,6.4260311482152,1.1831184357437379,4.646312129319266,8.144388865547622,0.3446324229813934,3.2039652121324464,1.5726432348752235,9.617200645721333,3.5606877712591167,4.662608560635356,3.0349529867072724,2.5354561927908246,-4.7768504294283884
1235.01,CP,2460333.631,9.91924,4.62642,9.91924,1,0.2776073618922272,0.5820386521042092,0.0018461786355007,0.6123975881330942,1.100260928913634,6.99117688712121,1.4917127126051932,4.356708826689592,8.272059622210412,0.48858001481867097,1.7369512327330598,1.0688401303344395,6.680854678790215,5.448619220567084,3.7046174594659975,2.1041341542702074,1.157653309310704,-6.294095865873994
1236.01,KP,2459422.691,11.0248,4.52404,11.0248,1,0.2055028770384062,4.208806620963689,0.0118366590346773,0.8959998272554313,2.6212561968490515,6.983247273078342,1.3937841177366892,5.713402718033191,8.564805519351685,0.6191609702237217,4.698842661850726,1.2660083174258323,9.989464022110434,5.766626391387443,5.07927788201886,4.722063937459591,2.69965147334734,-4.436469385740563
1237.01,KP,2459781.666,10.2768,4.17664,10.2768,1,0.1134900192991806,0.3899615899869666,0.007036113465197,1.1997639367018758,1.785147659306996,6.559615237493242,2.6188823187071932,3.597312260588446,8.734399150063695,0.9082585601768908,3.126760535960395,1.2240695060250584,6.976348070447749,3.7401474981827003,5.498188196748697,1.7227665977411035,1.209456013280165,-4.956557212041174
1237.02,KP,2458685.41,10.2768,4.17664,10.2768,1,0.2021025064066158,0.4765097881693081,0.0023679181131498,1.196005462771678,1.3794782591857815,7.136054134848807,1.979449230284614,3.288401887516811,8.734399150063695,0.907322638467805,2.3174737054877963,1.529930679701598,5.9257736657249795,6.376946440645066,5.498188196748697,1.2809338454620645,0.6990403192738656,-6.045321920401302
1239.01,CP,2459604.096,10.7192,4.59186,10.7192,1,0.1226809775689704,0.3641317825031786,0.007191131994548,0.8880023687549055,1.7232158182550297,6.463071047475427,2.6129845260708233,4.191168746857641,8.559869465696673,0.5818943391972813,3.0081547935525483,1.4777494377355154,8.099761150136576,3.7051562086039507,4.851272164134577,1.9600947840472698,1.7630525053539778,-4.934767629012933
1240.01,KP,2459421.33,13.8046,4.20893,13.8046,1,0.3014659142643509,7.824377802565176,0.0076573224321393,1.0499945722783597,2.671706455905012,7.472727796276064,1.0009463529150355,4.065602093356446,8.67142901047619,0.8475921028079421,4.790404164229081,1.041915262490149,9.211865083013324,7.72329249687283,6.99139765391878,3.299533727885655,2.311868760791258,-4.871962322851602
1246.01,CP,2459733.644,11.1802,4.49143,11.1802,1,0.1139484835802473,0.2351656447457172,0.0074887661981012,0.8680070823887126,1.68398637898449,6.374699646351644,2.978325801084517,3.696351468952637,8.545197387825835,0.6292239367671089,2.930660276810276,1.8630167904678754,7.310847538777775,3.3614885520660907,5.138277714042718,1.3609765531356006,1.61085530401188,-4.894217697146996
1246.02,CP,2459737.587,11.1802,4.49143,11.1802,1,0.1857373590185299,0.7619325000998849,0.0034370836752577,0.8680070823887126,1.4544173643811538,6.862627949480979,1.6691117388584056,3.910021002757473,8.545197387825835,0.6292239367671089,2.4706386779902956,1.2053477386703553,6.999278250904867,5.285614707301645,5.138277714042718,1.8718021769015913,1.3206618359019682,-5.672841033964628
1246.03,CP,2459740.304,11.1802,4.49143,11.1802,1,0.1672068792711132,0.4147852262301594,0.002848900993763,0.8680070823887126,1.2380685031538392,6.757642098390942,1.9321194646179114,3.4210000089583352,8.545197387825835,0.6292239367671089,2.0255131996542803,1.3264995839496234,6.652768375583498,4.86785038592733,5.138277714042718,1.2237754316221157,1.0278701037341351,-5.860471024335518
1246.04,CP,2458700.697,11.1802,4.49143,11.1802,1,0.0899490895759678,0.0854746464048245,0.0070100450298896,0.8680070823887126,1.444950694185131,6.13865161488508,3.661641812119417,3.190476350346503,8.545197387825835,0.6292239367671089,2.4518667957098,1.5117196535332538,7.223870899941091,2.468678567187908,5.138277714042718,0.5306282510621704,1.3082928333782804,-4.960268512029451
1253.01,FP,2460350.042,9.89947,4.88162,9.89947,0,0.2074753417187272,0.8618295941380256,0.0033608340255539,5.838326480404267,1.615348410973811,7.090076835776092,1.7361903271206118,3.835141961092188,8.662158961666423,0.8960880245566356,2.7954503913830435,1.0818051703517284,6.677083461247136,5.843286412736621,5.226982468943414,2.151762203259462,1.022113155690012,-5.695268612985341
1255.01,CP,2460337.877,9.1416,4.49772,9.1416,1,0.1213421771124966,0.2655495883952708,0.004392620571716,0.8683421408216044,1.317000551498458,6.434546518787453,2.4238187993435827,4.255612709818223,8.5422759717837,0.6259384308664953,2.1815467646169897,0.8858315243894466,6.762729506931879,3.258208070263069,4.203947565788045,1.7749523509116738,1.144372041851464,-5.42760166020111
1256.01,FP,2458683.947,13.5608,5.15741,13.5608,0,0.1736821592618835,3.9564552495821177,0.0079196428445244,0.127839630191666,1.6268824675444737,6.248397506976735,0.7096325963022687,6.270421163241404,7.997326822998097,0.1451327113320489,2.8172035149987327,1.568987432227189,10.170169719890621,2.877954937256366,5.624387473841948,4.289088639014612,3.2647094102906444,-4.838282909211755
1257.01,KP,2459820.977,9.87463,4.17233,9.87463,1,0.1952680903064575,2.668464496219443,0.0114478363403242,1.3367853502836882,2.744073500278866,7.148345743900068,1.8644905736962563,4.489759334476764,8.781094735202615,0.9439058989071285,5.762051382780177,1.4818317878289542,8.955577146281511,6.074840156029033,5.522760073593866,4.259859000699674,2.2265285908271686,-4.469867183812542
1259.01,CP,2459764.874,11.1534,4.54638,11.1534,1,0.1909350605254447,3.609623273702719,0.0139925753680219,0.7509938463633515,2.6066959090625286,6.800397046549596,1.499171515930912,5.757323241584231,8.45531778769815,0.5681512569573376,4.672361435528415,1.2557154342471535,10.204432282342594,5.037854125140649,4.780013852926087,4.762173934797756,2.797931565251854,-4.2691569569789065
1260.01,CP,2459634.761,10.8116,4.5756,10.8116,1,0.1924349968065242,0.8250420372490891,0.0031736401444222,0.6599923151075973,1.2754436909956262,6.7020068780658,1.4176630294197115,4.180522258463153,8.349011198176003,0.5267566484243714,2.102913897864978,1.092349216513626,7.195064979612136,4.646960669451491,4.312109675635232,2.151762203259462,1.3140040068254446,-5.752560993400448
1260.02,CP,2458686.12,10.8116,4.5756,10.8116,1,0.1438113323683286,0.3701197557138193,0.0045644408370385,0.6599923151075973,1.3279678123347238,6.411165968638008,2.139261286728675,4.001863709427935,8.349011198176003,0.5267566484243714,2.211565694606877,1.076342650802241,7.4095282811334195,3.5028724082406515,4.312109675635232,1.6486586255873816,1.386164597163239,-5.389240200695491
1260.03,CP,2458879.323,10.8116,4.5756,10.8116,1,0.0764771836742065,0.0769071882890026,0.0118592464909535,0.6599923151075973,1.575242558982214,5.781101788333452,3.928391625618275,3.7954891891721947,8.349011198176003,0.5267566484243714,2.7140322727797574,1.5834014052217396,7.630658768491485,1.2742606849265026,4.312109675635232,0.5306282510621704,1.7094665651346144,-4.4345631022429055
1265.01,KP,2460558.801,10.0274,3.96818,10.0274,1,0.4032313619693073,8.154271906671163,0.0068253986306661,1.3422039899910678,2.9432856827968266,7.876638460975463,1.1646325864322478,5.008633291425583,8.784656740098889,1.095273387402595,5.762051382780177,1.6086375922633311,8.835355971121604,8.986348961330812,5.835041704539611,4.808111029984782,2.2010193199311665,-4.986958031335775
1266.01,CP,2459649.751,11.0402,4.79432,11.0402,1,0.1080221700088385,0.2266339567570275,0.0063177800221252,0.4310818215198501,1.2439071281831369,5.970813298394482,2.4761048691817367,4.318820558770089,8.193953023563742,0.3616288530434124,2.0373166153791646,1.1223090885283546,8.061292954696182,1.8739148820291367,3.611236780719315,1.2809338454620645,1.7347477442331243,-5.064229123930784
1266.02,CP,2459630.046,11.0402,4.79432,11.0402,1,0.090057839140393,0.1016523577784056,0.0058657352682697,0.4310818215198501,1.0685750539960197,5.789437900286933,2.985763303077106,3.8133070324889884,8.193953023563742,0.3616288530434124,1.6714733033535532,1.0679305134617167,7.431174135878073,1.2984669330693306,3.611236780719315,0.5306282510621704,1.4786233889149507,-5.138456972219446
1267.01,KP,2459425.413,11.636,4.438,11.636,1,0.1869326539374517,1.4366282371342711,0.0081818370139469,4.002097216822189,2.375356638956541,7.08444137552353,2.0528534528714006,3.586292865338835,8.760766624241956,1.0988389296497687,4.248495242049359,1.957084285208645,7.677480722335335,6.170716810728693,5.624387473841948,2.322387720290225,1.5842769849451155,-4.80571636527586
1268.01,CP,2460359.607,10.1495,4.47,10.1495,1,0.1689189188857403,1.142338510677368,0.0108359069641442,0.8718010576840303,2.3339752270321386,6.7580945044277305,2.214597348603764,5.31762967758041,8.535465236203686,0.6418538861723948,4.175309921045206,1.5661127876957266,9.237371711027214,4.522844541061877,4.705531225063656,3.7887247890836524,2.3374019509280504,-4.524797659097582
1270.01,FP,2459695.446,11.463,4.53,11.463,0,0.1089664992071813,1.2930365817792242,0.0335660616450706,0.8513116123598776,2.970152892901015,6.313548046277095,2.728079031570693,5.094363509626968,8.528647341461353,0.6043159668533296,5.762051382780177,1.4194873284756546,10.796325403035505,2.7960610784249234,5.148296480703735,4.117409835153096,3.103823436653311,-3.394210001011725
1271.01,KP,2459657.449,7.4556,3.84,7.4556,1,0.2588913479405542,2.14153941807106,0.0087066268994654,1.06032767007761,2.6488874269323195,7.31986492980897,1.9650092095786948,5.869579359117858,8.670720820044545,1.11514159061932,4.749789875598035,1.8962696234310423,8.258681496264236,6.759897755641324,4.535379496328842,4.924350925499243,1.8576915038127317,-4.743555982248296
1272.01,CP,2459661.401,11.0244,4.54,11.0244,1,0.1856134493965826,1.385624308386587,0.0049780064951484,0.8296643141639976,1.7218197210233732,6.828712071641684,1.4623237647127967,4.456670177669648,8.511919308913528,0.5933268452777344,3.0032042883926917,0.9138878472578447,7.9269635448629785,4.800695850265629,4.931390046144953,2.7788192719904172,1.7356234383581517,-5.302524906814326
1273.01,CP,2459684.92,10.418,4.39,10.418,1,0.1879358437608201,2.01854234351011,0.0086720593611576,1.0249435058872334,2.336839649023025,6.983789965258135,1.7283405699688144,5.126342101808226,8.654691704601872,0.7275486072772778,4.170842533194826,0.8899467565345531,8.488999457045455,5.420592519741846,5.1824462520051044,3.817712325956905,2.167554294644647,-4.747533682940552
1278.01,CP,2459826.54,11.7819,4.69364,11.7819,1,0.1061875227528801,0.6008672115395456,0.0213246787287704,0.5455697904080472,2.2718802161598357,6.0133881465908186,2.7392326812288563,5.02912987673242,8.253748343328501,0.43848071189232857,4.056642695038089,0.9625055445757341,9.171555868381677,2.0202510277576686,4.338282405832925,2.714694743820879,2.7602482003520277,-3.847843358267025
1282.01,KP,2459445.893,11.4373,4.25113,11.4373,1,0.3627100934117091,17.681359331851173,0.0073462548311925,1.3000166242335494,2.897740420275353,7.755007095880784,0.6775220921843972,5.002603122398992,8.768885326134864,0.8812768376368765,5.762051382780177,1.266843626250893,9.512958175516049,8.852669621386545,6.099390269807121,4.941642422609304,2.4946047230821407,-4.913428527877795
1283.01,KP,2460539.055,9.7525,4.55466,9.7525,1,0.1691974457051959,1.1484154480347548,0.0131482834848856,0.9228921348486774,2.5551243264503234,6.806829360392176,2.4282044553935442,5.838021949864404,8.582598836493156,0.6097655716208943,4.575741375297279,1.6567031049012146,9.807141836749443,4.714132208427586,4.536710386678631,4.290459441148391,2.6486107595957638,-4.331388009684279
1284.01,FP,2458711.816,12.5313,4.68499,12.5313,0,0.2396036571362896,1.99346036476078,0.0027695022956574,0.554503991016689,1.2692300671068386,6.829439186558555,0.8256003045617442,4.00369019395397,8.257385655730436,0.44493643088187235,2.0906287310704004,1.1026909595699135,7.581881809951626,5.153437776298248,4.711743965343771,2.2512917986064953,1.518388445607892,-5.888726641049597
1285.01,FP,2458712.366,10.9313,4.71105,10.9313,0,0.238542345820039,1.5192140469561473,0.0022188352233885,0.527121784718593,1.0530090907226484,6.73589914206319,0.801301250608707,4.443827035579329,8.168202930236053,0.4254180509037889,1.6389967146756448,1.0712451343441085,7.1151730360197,4.781475637255354,3.761046615540924,2.509599262378372,1.2583808381352881,-6.110322309551538
1288.01,CP,2460445.65,9.93119,4.57956,9.93119,1,0.2652103559441407,1.8317854336331645,0.0030173947510571,1.1723789912626303,1.7826363128384095,7.402451520818244,1.3082867104790592,4.908971640319756,8.729235349659273,0.6523251860396903,3.130263166511597,1.165647690004268,7.937017489515453,7.089585048201737,4.752425720269844,3.2733640101522705,1.6818608022465833,-5.803030128297563
1289.01,FP,2458711.411,12.9984,4.83941,12.9984,0,0.2764039991943111,3.7870316502185526,0.0023113027966622,0.3758282328680911,1.1636158891395194,6.8601270301026185,0.4582612060539085,4.382026634673881,8.145259566516865,0.32657340444196536,1.8702625307159986,0.8442006547078996,8.073278585315915,5.275651504685152,4.502200587586078,2.667228206581955,1.7405053700863387,-6.069511369333043
1290.01,KP,2460551.374,9.50898,4.26474,9.50898,1,0.2028856742284326,0.4174032201793882,0.0018904781863334,1.065156600521174,1.1797159717696513,7.084226422097916,1.856100392719497,3.505557396986398,8.678670678801385,0.8153648132841945,1.9035989509835904,1.4175507507704448,5.8664680569332965,5.817851956933931,4.977877915191399,1.3609765531356006,0.5813504197234753,-6.270396646427476
1292.01,FP,2460351.142,9.84566,4.13,9.84566,0,0.2866258879432696,11.826242863243843,0.0104822878164315,1.0486681654329106,2.8928243035015697,7.394493107219038,0.8924968902681123,5.549465114271844,8.643631990962518,0.9001613499442714,5.762051382780177,0.9805792217565169,9.467150780760877,7.0575105990669735,5.25438115287721,5.593223284089137,2.4573729349116573,-4.557972926348056
1294.01,CP,2459663.162,10.9458,4.05,10.9458,1,0.2047602379760657,2.40962658380011,0.008063547001655,1.0215192300211091,2.345103248220088,7.065613363597717,1.5923474387221332,4.375757021660286,8.65084957622891,0.9477893989335261,4.1940390562533,1.27032218486747,8.11701408773731,5.744598069155976,5.81008654502624,3.269568939183719,1.7869319715486294,-4.820277737407144
1296.01,CP,2459766.963,10.8041,3.93,10.8041,1,0.2660394659144449,3.694564081980387,0.0099702462709913,0.9557908637749488,2.745520639828722,7.2879851917618685,1.5982489083418894,4.007333185232471,8.611593866837723,1.0133266943857493,5.762051382780177,1.7690390713763673,8.814848632178595,6.9843446760671695,5.781561082727952,4.096009841541162,2.116824414207641,-4.608049700715056
1297.01,FP,2458686.939,10.9873,4.33387,10.9873,0,0.2069164204216597,3.786897879853173,0.0114322089757444,1.4765341874608828,2.7652997219029047,7.172361733630664,1.5954079511938282,4.530446639792155,8.747193183526933,0.8628899551470399,5.762051382780177,1.5405164669676785,9.182514806811074,6.7055289296733145,5.650100364406341,4.389498649512583,2.385461995425718,-4.471233090294555
1298.01,CP,2459764.42,10.9585,4.1,10.9585,1,0.2314825480314984,2.163335840127026,0.0073987301010342,1.0147694185210372,2.38096654154044,7.191148027673375,1.7114774176362701,4.450852825603734,8.653819788948063,0.9109484874634796,4.258728418329388,1.617833570062349,8.343019758316855,6.5971562131547365,5.768433489466122,3.3141860046725258,1.8874016521346417,-4.906311752270379
1300.01,KP,2460419.967,9.823,4.05,9.823,1,0.3334795321149884,6.3121859590243306,0.0079468215660031,1.4927913407466789,2.9510852646511054,7.732807530422021,1.3536932479901054,5.08821342874163,8.830689198760998,1.068153081183401,5.762051382780177,1.7348363218284342,9.055906318669118,8.410776562711748,5.775718566174208,4.796616650559047,2.2502823291967546,-4.8348574047203305
1303.01,FP,2458684.136,9.87278,3.89,9.87278,0,0.5654632448070953,11.845546760187686,0.0047391025628874,1.48457908339552,2.969516626735579,8.268988209506656,0.9401205333256348,5.061961921261596,8.838986793496787,1.1908875647772805,5.762051382780177,1.3220224710997504,7.43307534889858,10.556164239292203,5.962828419071647,4.857484114602081,2.088272208102876,-5.3516965057692865
1304.01,FP,2460552.791,9.76577,4.34,9.76577,0,0.2655206942146995,0.6806879757242739,0.0037964173451939,1.11095479384552,1.951622374614522,7.3727463664043285,2.289856567930714,4.5031374604229395,8.698347400458186,0.7793248768009976,3.4531571205928664,1.621168835309799,7.575584651557793,6.971649842823708,5.058396357494516,2.72785282839839,1.6329054775273695,-5.573434089315446
1306.01,FP,2459852.045,10.0194,4.33387,10.0194,0,0.2737357449004845,3.093884064401297,0.0168789212087445,7.414453121317106,3.2101337238113574,7.251344983372214,2.1618168689873105,4.770684624465665,8.546421842076366,1.4036429994545037,5.762051382780177,1.732009464822281,8.412054873292933,6.486194324967117,5.901203349713235,4.485259889315534,2.047268053072356,-4.081630457553627
1308.01,FP,2459446.29,10.6168,3.68,10.6168,0,0.6120864279858058,16.114182247415602,0.0061315223369742,1.244385366780031,3.1455693775614453,8.196161139282902,0.8669782533223118,5.0632277442154265,8.686935966003333,1.3001916620664788,5.762051382780177,1.2095571826198366,7.186144304522325,10.264774345531778,6.298969467239744,4.876722876509988,2.1194944469570682,-5.094149139445405
1310.01,FP,2458685.471,10.5742,4.23,10.5742,0,0.251263051490188,4.435809659721727,0.0079666219785746,1.0791460740711845,2.556156971316167,7.30854279753919,1.3028040506208651,5.2574953720277815,8.68929604801586,0.8415671856782186,4.5840486893659795,1.32734021827622,8.934718614016768,6.71469709028135,5.5173524898177035,4.321480134805848,2.19774568020098,-4.832369202273235
1312.01,FP,2460549.083,10.1098,4.0,10.1098,0,0.1599071207182806,1.156285068308491,0.0123984511012599,1.2617062695885932,2.6252191652076817,6.9411900550683745,2.491261937100198,4.584967478670572,8.773539383558166,1.0508216248317612,4.7018430732483525,1.739061680227606,8.38958706681109,5.248853975812446,5.759456824855301,3.380994674344636,1.9294618645927482,-4.390103073378343
1313.01,FP,2460557.801,9.6996,4.33387,9.6996,0,0.1666455190186693,14.275429161733332,0.0067910261592998,2.5206261335411666,2.2865939128959627,7.172361733630664,0.48201872057749195,5.34185566856252,8.963608285853356,1.0260415958332743,4.0841258620277685,0.9218751101680557,7.5251007461258,10.932948028515375,5.718056776989424,4.151039905898646,1.5972247349162,-4.992005978493494
1314.01,FP,2460365.822,9.90482,4.33387,9.90482,0,0.506498545003589,6.919179673942402,0.0069962083466119,5.820230450482495,2.9583989781067763,7.867871490396322,1.2920018957684856,4.5685062016165,8.547916364059079,1.3137236682850553,5.762051382780177,1.4743052384426039,7.192182058713246,8.951652541137083,5.657249760527984,4.750135956238277,1.9044695285789437,-4.962244017098606
1315.01,FP,2459820.409,9.14819,3.75,9.14819,0,0.5287825981818552,7.249000309441191,0.0042470454535802,2.0478895879653654,2.9799585194379503,8.38958706681109,1.2747681264223722,4.782479200958502,9.026657889542886,1.425515074273172,5.762051382780177,1.497835735852798,6.918695219020472,11.038793325140713,6.119734623248518,4.404277243608702,1.777255919987205,-5.461296295104405
1316.01,FP,2458684.061,10.3332,3.83,10.3332,0,0.2507817862480693,2.2527529564995947,0.0052140693398941,1.361658173307977,2.258834857023148,7.405495663199472,1.5696757727359163,3.9815490680767565,8.78821220297148,1.208960345836975,4.03229183781909,1.469485952006655,7.155396301896734,7.102589886656029,6.07755508358743,2.785011242238338,1.294077431918545,-5.256202894377316
1317.01,FP,2458711.858,10.2918,3.66,10.2918,0,0.4977756964999091,8.109621052089496,0.0057034571952719,2.112673421206213,3.2288697191289053,8.355379895253634,1.3838939825148748,4.784988612563928,9.052867513151618,1.5173226235262947,5.762051382780177,1.599791535382295,7.1631723908466425,10.901640259290154,6.54838527806624,4.3134800921387715,1.9187012982141827,-5.166507445633468
1319.01,FP,2459823.854,9.3213,4.5,9.3213,0,0.4068460225603105,3.2512727729839908,0.0013800762261171,0.872912832352264,1.3601505710806834,7.649692623711514,0.6370883384399659,5.083265985131163,8.548730617414394,0.6259384308664953,2.2844211223663744,1.0238887424721732,7.00397413672268,8.079097447814107,4.31257740907323,3.2846635654062037,1.2028609935179966,-6.584892209758837
1321.01,FP,2458712.26,10.0849,4.33387,10.0849,0,0.2969241284624847,17.143069245404675,0.0094624769753856,23.452419725562823,3.070491819101943,7.6838639802564295,0.7879481398244046,4.375757021660286,8.897819009510757,1.8656293177945105,5.762051382780177,0.939225703156651,7.064784668488717,8.214995610192188,7.0390642037535605,3.169685580677429,1.3255338807982964,-4.660315418479691
